Boys Participation,Boys School,Sheet Swap,Girls Participation,Girls School,Sport,State,Year
0,0,Boys,0,0,Rodeo,TX,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,TX,2011/2012
0,0,Boys,0,0,Skiing -- Alpine,TX,2011/2012
0,0,Boys,0,0,Skiing -- Cross Country,TX,2011/2012
0,0,Boys,0,0,Snowboarding,TX,2011/2012
34482,582,Boys,30989,575,Soccer,TX,2011/2012
0,0,Boys,0,0,Soft Tennis,TX,2011/2012
0,0,Boys,31685,1139,Softball,TX,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,TX,2011/2012
0,0,Boys,0,0,Surfing,TX,2011/2012
8625,495,Boys,8123,492,Swimming & Diving,TX,2011/2012
0,0,Boys,0,0,Synchronized Swimming,TX,2011/2012
14589,460,Boys,12721,460,Team Tennis,TX,2011/2012
19210,1196,Boys,18570,1195,Tennis,TX,2011/2012
0,0,Boys,0,0,Track and Field -- Indoor,TX,2011/2012
76196,1336,Boys,62557,1335,Track and Field,TX,2011/2012
0,0,Boys,44513,1138,Volleyball,TX,2011/2012
0,0,Boys,0,0,Water Polo,TX,2011/2012
0,0,Boys,0,0,Weight Lifting,TX,2011/2012
10582,270,Boys,2416,231,Wrestling,TX,2011/2012
0,0,Boys,0,0,sailing,TX,2011/2012
0,0,Boys,0,0,Adapted Basketball,UT,2011/2012
0,0,Boys,0,0,Adapted Bowling,UT,2011/2012
0,0,Boys,0,0,Adapted Floor Hockey,UT,2011/2012
0,0,Boys,0,0,Adapted Soccer,UT,2011/2012
0,0,Boys,0,0,Adapted Softball,UT,2011/2012
0,0,Boys,0,0,Adapted Track,UT,2011/2012
0,0,Boys,0,0,Air Riflery,UT,2011/2012
0,0,Boys,0,0,Archery,UT,2011/2012
0,0,Boys,0,0,Badminton,UT,2011/2012
3196,116,Boys,0,0,Baseball,UT,2011/2012
3455,130,Boys,2993,129,Basketball,UT,2011/2012
0,0,Boys,0,0,Bowling,UT,2011/2012
0,0,Boys,0,0,Competitive Spirit Squad,UT,2011/2012
0,0,Boys,0,0,Crew,UT,2011/2012
2503,125,Boys,1944,120,Cross Country,UT,2011/2012
0,0,Boys,0,0,DANCE,UT,2011/2012
0,0,Boys,0,0,"Dance Team, High Kick",UT,2011/2012
0,0,Boys,0,0,"Dance Team, Jazz",UT,2011/2012
0,0,Boys,0,0,Dance/Drill,UT,2011/2012
0,0,Boys,0,0,Decathlon,UT,2011/2012
0,0,Boys,1537,79,Drill Team,UT,2011/2012
0,0,Boys,0,0,Equestrian,UT,2011/2012
0,0,Boys,0,0,Fencing,UT,2011/2012
0,0,Boys,0,0,Field Hockey,UT,2011/2012
0,0,Boys,0,0,Flag Football,UT,2011/2012
8212,101,Boys,0,0,Football,UT,2011/2012
0,0,Boys,0,0,Football -- 6-player,UT,2011/2012
0,0,Boys,0,0,Football -- 8-player,UT,2011/2012
0,0,Boys,0,0,Football -- 9-player,UT,2011/2012
1435,118,Boys,982,104,Golf,UT,2011/2012
0,0,Boys,0,0,Gymnastics,UT,2011/2012
0,0,Boys,0,0,Heptathlon,UT,2011/2012
0,0,Boys,0,0,Ice Hockey,UT,2011/2012
0,0,Boys,0,0,Judo,UT,2011/2012
0,0,Boys,0,0,Kayaking,UT,2011/2012
0,0,Boys,0,0,Lacrosse,UT,2011/2012
0,0,Boys,0,0,Mixed 6-Coed Volleyball,UT,2011/2012
0,0,Boys,0,0,Mt. Biking,UT,2011/2012
0,0,Boys,0,0,Native Youth Olympics,UT,2011/2012
0,0,Boys,0,0,None,UT,2011/2012
0,0,Boys,0,0,Outrigger Canoe Paddling LL,UT,2011/2012
0,0,Boys,0,0,Pentathlon,UT,2011/2012
0,0,Boys,0,0,RUGBY,UT,2011/2012
0,0,Boys,0,0,Riflery,UT,2011/2012
0,0,Boys,0,0,Rodeo,UT,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,UT,2011/2012
0,0,Boys,0,0,Skiing -- Alpine,UT,2011/2012
0,0,Boys,0,0,Skiing -- Cross Country,UT,2011/2012
0,0,Boys,0,0,Snowboarding,UT,2011/2012
3209,100,Boys,3094,99,Soccer,UT,2011/2012
0,0,Boys,0,0,Soft Tennis,UT,2011/2012
0,0,Boys,2274,100,Softball,UT,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,UT,2011/2012
0,0,Boys,0,0,Surfing,UT,2011/2012
1718,80,Boys,1602,81,Swimming & Diving,UT,2011/2012
0,0,Boys,0,0,Synchronized Swimming,UT,2011/2012
0,0,Boys,0,0,Team Tennis,UT,2011/2012
1658,90,Boys,1759,91,Tennis,UT,2011/2012
0,0,Boys,0,0,Track and Field -- Indoor,UT,2011/2012
4880,123,Boys,4168,123,Track and Field,UT,2011/2012
0,0,Boys,2951,129,Volleyball,UT,2011/2012
0,0,Boys,0,0,Water Polo,UT,2011/2012
0,0,Boys,0,0,Weight Lifting,UT,2011/2012
3359,105,Boys,0,0,Wrestling,UT,2011/2012
0,0,Boys,0,0,sailing,UT,2011/2012
0,0,Boys,0,0,Adapted Basketball,VA,2011/2012
0,0,Boys,0,0,Adapted Bowling,VA,2011/2012
0,0,Boys,0,0,Adapted Floor Hockey,VA,2011/2012
0,0,Boys,0,0,Adapted Soccer,VA,2011/2012
0,0,Boys,0,0,Adapted Softball,VA,2011/2012
0,0,Boys,0,0,Adapted Track,VA,2011/2012
0,0,Boys,0,0,Air Riflery,VA,2011/2012
0,0,Boys,0,0,Archery,VA,2011/2012
0,0,Boys,0,0,Badminton,VA,2011/2012
9165,309,Boys,5,2,Baseball,VA,2011/2012
9476,312,Boys,7580,309,Basketball,VA,2011/2012
0,0,Boys,0,0,Bowling,VA,2011/2012
123,65,Boys,5074,221,Competitive Spirit Squad,VA,2011/2012
1019,28,Boys,909,26,Crew,VA,2011/2012
6007,292,Boys,4654,289,Cross Country,VA,2011/2012
0,0,Boys,0,0,DANCE,VA,2011/2012
0,0,Boys,0,0,"Dance Team, High Kick",VA,2011/2012
0,0,Boys,0,0,"Dance Team, Jazz",VA,2011/2012
0,0,Boys,0,0,Dance/Drill,VA,2011/2012
0,0,Boys,0,0,Decathlon,VA,2011/2012
0,0,Boys,0,0,Drill Team,VA,2011/2012
0,0,Boys,0,0,Equestrian,VA,2011/2012
0,0,Boys,0,0,Fencing,VA,2011/2012
0,0,Boys,4704,136,Field Hockey,VA,2011/2012
0,0,Boys,0,0,Flag Football,VA,2011/2012
25476,306,Boys,21,17,Football,VA,2011/2012
0,0,Boys,0,0,Football -- 6-player,VA,2011/2012
0,0,Boys,0,0,Football -- 8-player,VA,2011/2012
0,0,Boys,0,0,Football -- 9-player,VA,2011/2012
2856,290,Boys,392,170,Golf,VA,2011/2012
0,0,Boys,874,72,Gymnastics,VA,2011/2012
0,0,Boys,0,0,Heptathlon,VA,2011/2012
0,0,Boys,0,0,Ice Hockey,VA,2011/2012
0,0,Boys,0,0,Judo,VA,2011/2012
0,0,Boys,0,0,Kayaking,VA,2011/2012
4047,81,Boys,2623,75,Lacrosse,VA,2011/2012
0,0,Boys,0,0,Mixed 6-Coed Volleyball,VA,2011/2012
0,0,Boys,0,0,Mt. Biking,VA,2011/2012
0,0,Boys,0,0,Native Youth Olympics,VA,2011/2012
0,0,Boys,0,0,None,VA,2011/2012
0,0,Boys,0,0,Outrigger Canoe Paddling LL,VA,2011/2012
0,0,Boys,0,0,Pentathlon,VA,2011/2012
0,0,Boys,0,0,RUGBY,VA,2011/2012
0,0,Boys,0,0,Riflery,VA,2011/2012
0,0,Boys,0,0,Rodeo,VA,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,VA,2011/2012
0,0,Boys,0,0,Skiing -- Alpine,VA,2011/2012
0,0,Boys,0,0,Skiing -- Cross Country,VA,2011/2012
0,0,Boys,0,0,Snowboarding,VA,2011/2012
9896,281,Boys,8809,279,Soccer,VA,2011/2012
0,0,Boys,0,0,Soft Tennis,VA,2011/2012
0,0,Boys,7605,299,Softball,VA,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,VA,2011/2012
0,0,Boys,0,0,Surfing,VA,2011/2012
3543,188,Boys,4128,190,Swimming & Diving,VA,2011/2012
0,0,Boys,0,0,Synchronized Swimming,VA,2011/2012
0,0,Boys,0,0,Team Tennis,VA,2011/2012
3081,250,Boys,3502,266,Tennis,VA,2011/2012
7062,211,Boys,5720,206,Track and Field -- Indoor,VA,2011/2012
11073,298,Boys,8458,299,Track and Field,VA,2011/2012
1210,67,Boys,7750,301,Volleyball,VA,2011/2012
0,0,Boys,0,0,Water Polo,VA,2011/2012
0,0,Boys,0,0,Weight Lifting,VA,2011/2012
6934,261,Boys,77,45,Wrestling,VA,2011/2012
0,0,Boys,0,0,sailing,VA,2011/2012
0,0,Boys,0,0,Adapted Basketball,VT,2011/2012
8,1,Boys,7,1,Adapted Bowling,VT,2011/2012
0,0,Boys,0,0,Adapted Floor Hockey,VT,2011/2012
0,0,Boys,0,0,Adapted Soccer,VT,2011/2012
0,0,Boys,0,0,Adapted Softball,VT,2011/2012
0,0,Boys,0,0,Adapted Track,VT,2011/2012
0,0,Boys,0,0,Air Riflery,VT,2011/2012
0,0,Boys,0,0,Archery,VT,2011/2012
0,0,Boys,0,0,Badminton,VT,2011/2012
978,37,Boys,1,1,Baseball,VT,2011/2012
1030,37,Boys,875,37,Basketball,VT,2011/2012
17,2,Boys,6,2,Bowling,VT,2011/2012
5,4,Boys,216,14,Competitive Spirit Squad,VT,2011/2012
6,1,Boys,5,1,Crew,VT,2011/2012
441,28,Boys,412,30,Cross Country,VT,2011/2012
0,0,Boys,0,0,DANCE,VT,2011/2012
0,0,Boys,0,0,"Dance Team, High Kick",VT,2011/2012
0,0,Boys,0,0,"Dance Team, Jazz",VT,2011/2012
0,0,Boys,0,0,Dance/Drill,VT,2011/2012
8,2,Boys,0,0,Decathlon,VT,2011/2012
0,0,Boys,0,0,Drill Team,VT,2011/2012
1,1,Boys,5,1,Equestrian,VT,2011/2012
0,0,Boys,0,0,Fencing,VT,2011/2012
127,4,Boys,582,17,Field Hockey,VT,2011/2012
0,0,Boys,0,0,Flag Football,VT,2011/2012
1172,23,Boys,76,3,Football,VT,2011/2012
0,0,Boys,0,0,Football -- 6-player,VT,2011/2012
0,0,Boys,0,0,Football -- 8-player,VT,2011/2012
0,0,Boys,0,0,Football -- 9-player,VT,2011/2012
233,28,Boys,97,20,Golf,VT,2011/2012
3,1,Boys,86,7,Gymnastics,VT,2011/2012
0,0,Boys,7,2,Heptathlon,VT,2011/2012
295,17,Boys,258,15,Ice Hockey,VT,2011/2012
0,0,Boys,0,0,Judo,VT,2011/2012
0,0,Boys,0,0,Kayaking,VT,2011/2012
891,20,Boys,603,18,Lacrosse,VT,2011/2012
0,0,Boys,0,0,Mixed 6-Coed Volleyball,VT,2011/2012
0,0,Boys,0,0,Mt. Biking,VT,2011/2012
0,0,Boys,0,0,Native Youth Olympics,VT,2011/2012
0,0,Boys,0,0,None,VT,2011/2012
0,0,Boys,0,0,Outrigger Canoe Paddling LL,VT,2011/2012
0,0,Boys,0,0,Pentathlon,VT,2011/2012
0,0,Boys,0,0,RUGBY,VT,2011/2012
0,0,Boys,0,0,Riflery,VT,2011/2012
0,0,Boys,0,0,Rodeo,VT,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,VT,2011/2012
142,14,Boys,95,13,Skiing -- Alpine,VT,2011/2012
214,16,Boys,265,17,Skiing -- Cross Country,VT,2011/2012
92,9,Boys,42,9,Snowboarding,VT,2011/2012
1346,37,Boys,1282,38,Soccer,VT,2011/2012
0,0,Boys,0,0,Soft Tennis,VT,2011/2012
64,3,Boys,762,35,Softball,VT,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,VT,2011/2012
0,0,Boys,0,0,Surfing,VT,2011/2012
11,2,Boys,28,2,Swimming & Diving,VT,2011/2012
0,0,Boys,0,0,Synchronized Swimming,VT,2011/2012
0,0,Boys,0,0,Team Tennis,VT,2011/2012
203,15,Boys,297,18,Tennis,VT,2011/2012
209,14,Boys,237,16,Track and Field -- Indoor,VT,2011/2012
666,29,Boys,692,31,Track and Field,VT,2011/2012
17,2,Boys,22,2,Volleyball,VT,2011/2012
0,0,Boys,0,0,Water Polo,VT,2011/2012
0,0,Boys,0,0,Weight Lifting,VT,2011/2012
166,13,Boys,6,4,Wrestling,VT,2011/2012
0,0,Boys,0,0,sailing,VT,2011/2012
0,0,Boys,0,0,Adapted Basketball,WA,2011/2012
0,0,Boys,0,0,Adapted Bowling,WA,2011/2012
0,0,Boys,0,0,Adapted Floor Hockey,WA,2011/2012
0,0,Boys,0,0,Adapted Soccer,WA,2011/2012
0,0,Boys,0,0,Adapted Softball,WA,2011/2012
0,0,Boys,0,0,Adapted Track,WA,2011/2012
0,0,Boys,0,0,Air Riflery,WA,2011/2012
0,0,Boys,0,0,Archery,WA,2011/2012
0,0,Boys,0,0,Badminton,WA,2011/2012
9535,335,Boys,0,0,Baseball,WA,2011/2012
11132,385,Boys,8940,382,Basketball,WA,2011/2012
0,0,Boys,1032,60,Bowling,WA,2011/2012
0,0,Boys,0,0,Competitive Spirit Squad,WA,2011/2012
0,0,Boys,0,0,Crew,WA,2011/2012
6747,265,Boys,4547,265,Cross Country,WA,2011/2012
0,0,Boys,0,0,DANCE,WA,2011/2012
0,0,Boys,0,0,"Dance Team, High Kick",WA,2011/2012
0,0,Boys,0,0,"Dance Team, Jazz",WA,2011/2012
145,14,Boys,2485,120,Dance/Drill,WA,2011/2012
0,0,Boys,0,0,Decathlon,WA,2011/2012
0,0,Boys,0,0,Drill Team,WA,2011/2012
0,0,Boys,0,0,Equestrian,WA,2011/2012
0,0,Boys,0,0,Fencing,WA,2011/2012
0,0,Boys,0,0,Field Hockey,WA,2011/2012
0,0,Boys,0,0,Flag Football,WA,2011/2012
22090,339,Boys,18,0,Football,WA,2011/2012
0,0,Boys,0,0,Football -- 6-player,WA,2011/2012
0,0,Boys,0,0,Football -- 8-player,WA,2011/2012
0,0,Boys,0,0,Football -- 9-player,WA,2011/2012
3465,268,Boys,2250,239,Golf,WA,2011/2012
0,0,Boys,1884,79,Gymnastics,WA,2011/2012
0,0,Boys,0,0,Heptathlon,WA,2011/2012
0,0,Boys,0,0,Ice Hockey,WA,2011/2012
0,0,Boys,0,0,Judo,WA,2011/2012
0,0,Boys,0,0,Kayaking,WA,2011/2012
0,0,Boys,0,0,Lacrosse,WA,2011/2012
0,0,Boys,0,0,Mixed 6-Coed Volleyball,WA,2011/2012
0,0,Boys,0,0,Mt. Biking,WA,2011/2012
0,0,Boys,0,0,Native Youth Olympics,WA,2011/2012
0,0,Boys,0,0,None,WA,2011/2012
0,0,Boys,0,0,Outrigger Canoe Paddling LL,WA,2011/2012
0,0,Boys,0,0,Pentathlon,WA,2011/2012
0,0,Boys,0,0,RUGBY,WA,2011/2012
0,0,Boys,0,0,Riflery,WA,2011/2012
0,0,Boys,0,0,Rodeo,WA,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,WA,2011/2012
0,0,Boys,0,0,Skiing -- Alpine,WA,2011/2012
0,0,Boys,0,0,Skiing -- Cross Country,WA,2011/2012
0,0,Boys,0,0,Snowboarding,WA,2011/2012
10337,278,Boys,9514,270,Soccer,WA,2011/2012
0,0,Boys,0,0,Soft Tennis,WA,2011/2012
0,0,Boys,7414,308,Softball,WA,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,WA,2011/2012
0,0,Boys,0,0,Surfing,WA,2011/2012
3569,140,Boys,4343,140,Swimming & Diving,WA,2011/2012
0,0,Boys,0,0,Synchronized Swimming,WA,2011/2012
0,0,Boys,0,0,Team Tennis,WA,2011/2012
5352,230,Boys,7222,241,Tennis,WA,2011/2012
0,0,Boys,0,0,Track and Field -- Indoor,WA,2011/2012
13091,326,Boys,9900,322,Track and Field,WA,2011/2012
0,0,Boys,10398,361,Volleyball,WA,2011/2012
0,0,Boys,0,0,Water Polo,WA,2011/2012
0,0,Boys,0,0,Weight Lifting,WA,2011/2012
8377,267,Boys,1071,176,Wrestling,WA,2011/2012
0,0,Boys,0,0,sailing,WA,2011/2012
0,0,Boys,0,0,Adapted Basketball,WI,2011/2012
0,0,Boys,0,0,Adapted Bowling,WI,2011/2012
0,0,Boys,0,0,Adapted Floor Hockey,WI,2011/2012
0,0,Boys,0,0,Adapted Soccer,WI,2011/2012
0,0,Boys,0,0,Adapted Softball,WI,2011/2012
0,0,Boys,0,0,Adapted Track,WI,2011/2012
0,0,Boys,0,0,Air Riflery,WI,2011/2012
0,0,Boys,0,0,Archery,WI,2011/2012
0,0,Boys,0,0,Badminton,WI,2011/2012
12062,441,Boys,0,0,Baseball,WI,2011/2012
14483,484,Boys,11549,475,Basketball,WI,2011/2012
0,0,Boys,0,0,Bowling,WI,2011/2012
0,0,Boys,0,0,Competitive Spirit Squad,WI,2011/2012
0,0,Boys,0,0,Crew,WI,2011/2012
6228,389,Boys,5715,389,Cross Country,WI,2011/2012
0,0,Boys,0,0,DANCE,WI,2011/2012
0,0,Boys,0,0,"Dance Team, High Kick",WI,2011/2012
0,0,Boys,0,0,"Dance Team, Jazz",WI,2011/2012
0,0,Boys,0,0,Dance/Drill,WI,2011/2012
0,0,Boys,0,0,Decathlon,WI,2011/2012
0,0,Boys,0,0,Drill Team,WI,2011/2012
0,0,Boys,0,0,Equestrian,WI,2011/2012
0,0,Boys,0,0,Fencing,WI,2011/2012
0,0,Boys,0,0,Field Hockey,WI,2011/2012
0,0,Boys,0,0,Flag Football,WI,2011/2012
28426,427,Boys,0,0,Football,WI,2011/2012
0,0,Boys,0,0,Football -- 6-player,WI,2011/2012
0,0,Boys,0,0,Football -- 8-player,WI,2011/2012
0,0,Boys,0,0,Football -- 9-player,WI,2011/2012
6933,369,Boys,1686,149,Golf,WI,2011/2012
0,0,Boys,1267,81,Gymnastics,WI,2011/2012
0,0,Boys,0,0,Heptathlon,WI,2011/2012
2682,90,Boys,773,32,Ice Hockey,WI,2011/2012
0,0,Boys,0,0,Judo,WI,2011/2012
0,0,Boys,0,0,Kayaking,WI,2011/2012
0,0,Boys,0,0,Lacrosse,WI,2011/2012
0,0,Boys,0,0,Mixed 6-Coed Volleyball,WI,2011/2012
0,0,Boys,0,0,Mt. Biking,WI,2011/2012
0,0,Boys,0,0,Native Youth Olympics,WI,2011/2012
0,0,Boys,0,0,None,WI,2011/2012
0,0,Boys,0,0,Outrigger Canoe Paddling LL,WI,2011/2012
0,0,Boys,0,0,Pentathlon,WI,2011/2012
0,0,Boys,0,0,RUGBY,WI,2011/2012
0,0,Boys,0,0,Riflery,WI,2011/2012
0,0,Boys,0,0,Rodeo,WI,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,WI,2011/2012
0,0,Boys,0,0,Skiing -- Alpine,WI,2011/2012
0,0,Boys,0,0,Skiing -- Cross Country,WI,2011/2012
0,0,Boys,0,0,Snowboarding,WI,2011/2012
9318,263,Boys,9364,251,Soccer,WI,2011/2012
0,0,Boys,0,0,Soft Tennis,WI,2011/2012
0,0,Boys,11187,434,Softball,WI,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,WI,2011/2012
0,0,Boys,0,0,Surfing,WI,2011/2012
2672,112,Boys,3743,137,Swimming & Diving,WI,2011/2012
0,0,Boys,0,0,Synchronized Swimming,WI,2011/2012
0,0,Boys,0,0,Team Tennis,WI,2011/2012
5612,192,Boys,5939,207,Tennis,WI,2011/2012
0,0,Boys,0,0,Track and Field -- Indoor,WI,2011/2012
15574,429,Boys,12387,428,Track and Field,WI,2011/2012
1365,50,Boys,15328,477,Volleyball,WI,2011/2012
0,0,Boys,0,0,Water Polo,WI,2011/2012
0,0,Boys,0,0,Weight Lifting,WI,2011/2012
7399,335,Boys,0,0,Wrestling,WI,2011/2012
0,0,Boys,0,0,sailing,WI,2011/2012
0,0,Boys,0,0,Adapted Basketball,WV,2011/2012
0,0,Boys,0,0,Adapted Bowling,WV,2011/2012
0,0,Boys,0,0,Adapted Floor Hockey,WV,2011/2012
0,0,Boys,0,0,Adapted Soccer,WV,2011/2012
0,0,Boys,0,0,Adapted Softball,WV,2011/2012
0,0,Boys,0,0,Adapted Track,WV,2011/2012
0,0,Boys,0,0,Air Riflery,WV,2011/2012
0,0,Boys,0,0,Archery,WV,2011/2012
0,0,Boys,0,0,Badminton,WV,2011/2012
2774,120,Boys,0,0,Baseball,WV,2011/2012
3022,125,Boys,2013,125,Basketball,WV,2011/2012
0,0,Boys,0,0,Bowling,WV,2011/2012
2,2,Boys,2068,121,Competitive Spirit Squad,WV,2011/2012
0,0,Boys,0,0,Crew,WV,2011/2012
896,91,Boys,690,92,Cross Country,WV,2011/2012
0,0,Boys,0,0,DANCE,WV,2011/2012
0,0,Boys,0,0,"Dance Team, High Kick",WV,2011/2012
0,0,Boys,0,0,"Dance Team, Jazz",WV,2011/2012
0,0,Boys,0,0,Dance/Drill,WV,2011/2012
0,0,Boys,0,0,Decathlon,WV,2011/2012
0,0,Boys,0,0,Drill Team,WV,2011/2012
0,0,Boys,0,0,Equestrian,WV,2011/2012
0,0,Boys,0,0,Fencing,WV,2011/2012
0,0,Boys,0,0,Field Hockey,WV,2011/2012
0,0,Boys,0,0,Flag Football,WV,2011/2012
6089,116,Boys,2,2,Football,WV,2011/2012
0,0,Boys,0,0,Football -- 6-player,WV,2011/2012
0,0,Boys,0,0,Football -- 8-player,WV,2011/2012
0,0,Boys,0,0,Football -- 9-player,WV,2011/2012
1029,108,Boys,1,1,Golf,WV,2011/2012
0,0,Boys,0,0,Gymnastics,WV,2011/2012
0,0,Boys,0,0,Heptathlon,WV,2011/2012
0,0,Boys,0,0,Ice Hockey,WV,2011/2012
0,0,Boys,0,0,Judo,WV,2011/2012
0,0,Boys,0,0,Kayaking,WV,2011/2012
0,0,Boys,0,0,Lacrosse,WV,2011/2012
0,0,Boys,0,0,Mixed 6-Coed Volleyball,WV,2011/2012
0,0,Boys,0,0,Mt. Biking,WV,2011/2012
0,0,Boys,0,0,Native Youth Olympics,WV,2011/2012
0,0,Boys,0,0,None,WV,2011/2012
0,0,Boys,0,0,Outrigger Canoe Paddling LL,WV,2011/2012
0,0,Boys,0,0,Pentathlon,WV,2011/2012
0,0,Boys,0,0,RUGBY,WV,2011/2012
0,0,Boys,0,0,Riflery,WV,2011/2012
0,0,Boys,0,0,Rodeo,WV,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,WV,2011/2012
0,0,Boys,0,0,Skiing -- Alpine,WV,2011/2012
0,0,Boys,0,0,Skiing -- Cross Country,WV,2011/2012
0,0,Boys,0,0,Snowboarding,WV,2011/2012
1848,74,Boys,1589,74,Soccer,WV,2011/2012
0,0,Boys,0,0,Soft Tennis,WV,2011/2012
0,0,Boys,2315,118,Softball,WV,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,WV,2011/2012
0,0,Boys,0,0,Surfing,WV,2011/2012
434,45,Boys,643,45,Swimming & Diving,WV,2011/2012
0,0,Boys,0,0,Synchronized Swimming,WV,2011/2012
0,0,Boys,0,0,Team Tennis,WV,2011/2012
744,78,Boys,890,80,Tennis,WV,2011/2012
0,0,Boys,0,0,Track and Field -- Indoor,WV,2011/2012
2689,112,Boys,2417,112,Track and Field,WV,2011/2012
0,0,Boys,2266,117,Volleyball,WV,2011/2012
0,0,Boys,0,0,Water Polo,WV,2011/2012
0,0,Boys,0,0,Weight Lifting,WV,2011/2012
1610,91,Boys,1,1,Wrestling,WV,2011/2012
0,0,Boys,0,0,sailing,WV,2011/2012
0,0,Boys,0,0,Adapted Basketball,WY,2011/2012
0,0,Boys,0,0,Adapted Bowling,WY,2011/2012
0,0,Boys,0,0,Adapted Floor Hockey,WY,2011/2012
0,0,Boys,0,0,Adapted Soccer,WY,2011/2012
0,0,Boys,0,0,Adapted Softball,WY,2011/2012
0,0,Boys,0,0,Adapted Track,WY,2011/2012
0,0,Boys,0,0,Air Riflery,WY,2011/2012
0,0,Boys,0,0,Archery,WY,2011/2012
0,0,Boys,0,0,Badminton,WY,2011/2012
0,0,Boys,0,0,Baseball,WY,2011/2012
1758,70,Boys,1603,69,Basketball,WY,2011/2012
0,0,Boys,0,0,Bowling,WY,2011/2012
45,31,Boys,497,31,Competitive Spirit Squad,WY,2011/2012
0,0,Boys,0,0,Crew,WY,2011/2012
491,42,Boys,385,40,Cross Country,WY,2011/2012
0,0,Boys,0,0,DANCE,WY,2011/2012
0,0,Boys,0,0,"Dance Team, High Kick",WY,2011/2012
0,0,Boys,0,0,"Dance Team, Jazz",WY,2011/2012
0,0,Boys,0,0,Dance/Drill,WY,2011/2012
0,0,Boys,0,0,Decathlon,WY,2011/2012
0,0,Boys,0,0,Drill Team,WY,2011/2012
0,0,Boys,0,0,Equestrian,WY,2011/2012
0,0,Boys,0,0,Fencing,WY,2011/2012
0,0,Boys,0,0,Field Hockey,WY,2011/2012
0,0,Boys,0,0,Flag Football,WY,2011/2012
2680,54,Boys,4,54,Football,WY,2011/2012
158,10,Boys,1,10,Football -- 6-player,WY,2011/2012
0,0,Boys,0,0,Football -- 8-player,WY,2011/2012
0,0,Boys,0,0,Football -- 9-player,WY,2011/2012
554,36,Boys,243,36,Golf,WY,2011/2012
0,0,Boys,0,0,Gymnastics,WY,2011/2012
0,0,Boys,0,0,Heptathlon,WY,2011/2012
0,0,Boys,0,0,Ice Hockey,WY,2011/2012
0,0,Boys,0,0,Judo,WY,2011/2012
0,0,Boys,0,0,Kayaking,WY,2011/2012
0,0,Boys,0,0,Lacrosse,WY,2011/2012
0,0,Boys,0,0,Mixed 6-Coed Volleyball,WY,2011/2012
0,0,Boys,0,0,Mt. Biking,WY,2011/2012
0,0,Boys,0,0,Native Youth Olympics,WY,2011/2012
0,0,Boys,0,0,None,WY,2011/2012
0,0,Boys,0,0,Outrigger Canoe Paddling LL,WY,2011/2012
0,0,Boys,0,0,Pentathlon,WY,2011/2012
0,0,Boys,0,0,RUGBY,WY,2011/2012
0,0,Boys,0,0,Riflery,WY,2011/2012
0,0,Boys,0,0,Rodeo,WY,2011/2012
0,0,Boys,0,0,Rythmic Gymnastics,WY,2011/2012
67,6,Boys,58,6,Skiing -- Alpine,WY,2011/2012
112,7,Boys,102,7,Skiing -- Cross Country,WY,2011/2012
0,0,Boys,0,0,Snowboarding,WY,2011/2012
894,24,Boys,857,24,Soccer,WY,2011/2012
0,0,Boys,0,0,Soft Tennis,WY,2011/2012
0,0,Boys,0,0,Softball,WY,2011/2012
0,0,Boys,0,0,Softball -- Slow Pitch,WY,2011/2012
0,0,Boys,0,0,Surfing,WY,2011/2012
449,23,Boys,568,25,Swimming & Diving,WY,2011/2012
0,0,Boys,0,0,Synchronized Swimming,WY,2011/2012
0,0,Boys,0,0,Team Tennis,WY,2011/2012
318,16,Boys,315,16,Tennis,WY,2011/2012
524,21,Boys,467,21,Track and Field -- Indoor,WY,2011/2012
1602,71,Boys,1301,71,Track and Field,WY,2011/2012
0,0,Boys,1823,68,Volleyball,WY,2011/2012
0,0,Boys,0,0,Water Polo,WY,2011/2012
0,0,Boys,0,0,Weight Lifting,WY,2011/2012
1029,55,Boys,12,55,Wrestling,WY,2011/2012
0,0,Boys,0,0,sailing,WY,2011/2012
0,0,Boys,0,0,Adapted Basketball,AK,2012/2013
0,0,Boys,0,0,Adapted Bowling,AK,2012/2013
0,0,Boys,0,0,Adapted Floor Hockey,AK,2012/2013
0,0,Boys,0,0,Adapted Soccer,AK,2012/2013
0,0,Boys,0,0,Adapted Softball,AK,2012/2013
0,0,Boys,0,0,Adapted Track,AK,2012/2013
0,0,Boys,0,0,Air Riflery,AK,2012/2013
0,0,Boys,0,0,Archery,AK,2012/2013
0,0,Boys,0,0,Badminton,AK,2012/2013
